,Job Title,Company,multiple_details,Description
345,Senior Data Analyst Salesforce - NSW Government,Talenza,"['Sydney', 'Parramatta & Western Suburbs', 'Information & Communication Technology', 'Business/Systems Analysts', '$900 - $980 p.d.', 'Contract/Temp']","Senior Data Analyst Salesforce - NSW GovernmentLocation: Parramatta, Sydney, with great WFH flexibilityRate: $900 - $980 per day + SuperContract Length: 12 monthsNote: Must have extensive prior experience as a Data Analyst or Senior Data Analyst working with Salesforce.We are currently seeking experienced Salesforce Data Analysts for our NSW Government client who will be responsible for design and enhancement of Salesforce dashboards for the Department and wider Executive teams.Keys to Role: - You have extensive prior experience as a Data Analyst or Senior Data Analyst working with Salesforce. - You have a track record of working consultatively with colleagues to meet stakeholder expectations while providing a professional, consistent and reliable approach to customer service. - You manage competing priorities in a high demand environment, and manage stakeholder expectations about analysis outcomes, including with staff and stakeholders who may not have a background in data analysis.- You have prior experience implementing, or working to a well-defined Reporting Process and Data Governance Framework.The OpportunityRight now, we have an opportunity for a Senior Data Analyst (Salesforce) to join us for a 12-month contract in a new customer-focused directorate. Following a review of a critical, customer-facing business process, a large program of work has commenced to redesign process, policy and procedure, and enhance the accessibility, visibility and governance of customer data to drive improvement initiatives.The primary purpose of the role is to design (or enhance) Salesforce dashboards for the Department and wider Executive teams, lead the implementation of a Reporting Process and Data Governance Framework, and support the directorate by creating reports and analysing data from the Salesforce CRM as required. You will: * Lead the design and implementation of dashboards for executives at the Department and the School level via a consultative process. * Lead the development of additional levels of themes in the Salesforce CRM to enhance the usefulness of the current data, and work with the operational teams to ensure they are implemented effectively. * Support the development of detailed business cases and customer satisfaction surveys by extracting and analysing data from the Salesforce CRM as required. * Lead the development and implementation of a Reporting Process and 'front door' system for reports. * Lead the implementation of a Data Governance Framework.  "
346,Portfolio Analyst,DUAL Asia Pacific,"['Sydney', 'CBD, Inner West & Eastern Suburbs', 'Banking & Financial Services', 'Analysis & Reporting', 'Full time']","About DUALDriven by a vision to be the world’s best underwriting business, DUAL has always taken a different approach to our industry peers.Since our business was founded in 2004, we have had a strong entrepreneurial spirit that runs through every part of our business. We empower our people to develop products, services and processes that deliver consistently for our partners. As a company we’re known in the industry as a group dedicated to giving back to the community by partnering with charitable groups and actively participating in fundraising events. Whatever you are looking for in a career, we want to help you do more.Our philosophy is simple: we genuinely put people first and want our people to be the healthiest and happiest they can be, at work and at home. We aim to attract and retain the best talent, and support them to achieve their aspirations. It’s how we grow our business and keep one step ahead of our competitors.About the Role We’re looking for an experienced Portfolio Analyst to join our Commercial Team in Sydney. This role will assist in the collection and analysis of data from DUAL systems and databases to create policy, premium and claims reports for analysis and distribution to the wider business on a monthly and ad hoc basis.  This role also ensures a smooth operation by constant process improvement. In this role you will be responsible for;Compiling data to monitor and report on the portfolio performance, synthesizing data into appropriate and concise insightsConduct regular and ad-hoc analysis of the portfolio, including the identification of exposures , variation from target and the preparation of communications to convey findingsExecuting regular templated premium and claims reports to share with Senior Stakeholders in the businessSupporting the maintenance, monitoring and continuous improvement of data analysis files, ongoing review of underpinning assumptions and process documentationProviding analytical support for the development and implementation of portfolio strategies, perform analysis of risk appetite and underwriting rules and adherence to risk appetiteDesign and development of reports on data visualization Platforms such as Power BI.About YouYou will be confident in working independently across multiple systems and tasks and with large volumes of data. As a detail-orientated individual you will have experience in cross referencing files to identify discrepancies and advanced Microsoft Word and Excel skills, allow you to present data and reports in professional formats. You will also:Be a friendly, collaborative team player who is also an independent thinkerHave strong problem-solving capabilities with strong attention to detail, complemented with intellectual curiosityHave great interpersonal skills with the ability to engage and collaborate with different stakeholders across the businessPossess a robust analytical skill set, be deadline-driven, organised and able to multitask Have 2 years of relevant working experience in large volume transaction business, in a role with demonstrably translatable skills.Highly proficient with Microsoft Office applications including Power BIAdvanced data skills such as Power Query, SQL would be preferredSalary and BenefitsAt DUAL we value work/life balance, health and wellbeing, family and giving back, which is why our benefits are reflective of this. We provide employees with a competitive salary and benefits, which will be flexible and dependent on the successful candidate’s individual skills and experience. How to ApplyAre you the right fit for this role and the DUAL Team? Tell us why in a short paragraph that you share along with your Resume to our HR Team. Find out moreTo find out more about DUAL Australia including who we are, what we’re up to and what we’re about, head to the DUAL Australia website or visit us on our LinkedIn page. EEO Statement Help us think differently. As a business we’re on a journey to build an inclusive workplace where our people feel welcome to bring their whole and true self to work, where differences are accepted and where our words and actions are inclusive. Together we are learning, sharing stories, and achieving change. "
347,Data Integration Analyst,The Australian National University,"['ACT', 'Education & Training', 'Other', '$92,100 - $96,713 per annum plus 17% Super', 'Full time']","Classification:  ANU07 (IT)
Salary package:  $92,100 - $96,713 per annum plus 17% Superannuation
Term:  Full time, Continuing 
Position Description & Selection Criteria:  Final 543809 Data Integration Analyst.pdf
Closing Date: 6 February 2022

Make a difference to the national mission of our world-leading University, its students and staff  
Enjoy workplace flexibility and be part of a supportive team. 

About ITS
Information Technology Services (ITS) delivers digital solutions that enable the Australian National University to achieve its strategic goals: a student experience equal to the world’s best, and research that transforms society and creates national capability.  ITS has responsibility for the University’s digital ecosystem and is leading the delivery of the Digital Master Plan, a 10-year strategic roadmap for the transformation of the University’s digital capability.  
About this role 
Are you looking to take the next step in your career, have a solid foundation in Data Integration Analysis? ITS is seeking a suitably qualified, highly motivated individual with a successful record of achievements as a data integration analyst.
The Data Integration Analyst is responsible for supporting the provision of business and data analysis services by building effective and collaborative relationships with ITS, functional groups, College and Service Division representatives, and all other internal and external business stakeholders. Reporting to the Technical Lead, Integration Services the successful candidate in this role will support the delivery of integration services on time, budget and to customer quality expectations. The role requires supporting the application of appropriate technical and management skills along with best-in-class methodologies and approaches.
For further information please contact Dr April Weiss, Associate Director, Application Services E: april.weiss@anu.edu.au  
The University actively encourages applications from Aboriginal and Torres Strait Islander people. For more information on employment opportunities at the ANU, visit https://services.anu.edu.au/human-resources/respect-inclusion/aboriginal-torres-strait-islander-employment.
ANU values diversity and inclusion and believes employment opportunities must not be limited by socio-economic background, race, religion or gender. For more information about staff equity at ANU, visit human-resources-division/equity-and-diversity.
Application information 
In order to apply for this role please make sure that you upload the following documents: 

A cover letter or ‘pitch’ describing how your skills, experience and approach align with the role - maximum 2 pages.   
A current curriculum vitae (CV) which includes the names and contact details of at least two referees (preferably including a current or previous supervisor). If your CV does not include referees you can complete these online when prompted in the application form. 

Please note: The successful candidate must have rights to live and work in this country will be required to undergo a background check during the recruitment process.  An offer of employment is conditional on satisfactory results.  "
348,Senior Business Analyst - Data Lineage,T+O+M Executive,"['Sydney', 'CBD, Inner West & Eastern Suburbs', 'Information & Communication Technology', 'Business/Systems Analysts', '$900+ P/D', 'Contract/Temp']","We have an exciting opportunity for someone who is energetic and self-driven to join a Data transformation and automation project team within a major Financial Services Organisation as a Senior Business Analyst.  Role Scope: This team is responsible for delivering a range of data sourcing and remediation projects, within risk, regulatory and compliance programs. You will be required to work with a diverse range of business and technical stakeholders for analysis and to ensure changes to the business data environment are well defined, fit for purpose and are embedded well within impacted teams. You will have excellent analytical and content management capabilities to help ensure the delivery of the right solutions. About you: Minimum of 3 years+ Business Analysis experience in a large scale program of work.Data project experience specifically with Data Migrations, automated Data reporting, Data Lineage, Governance, Big Data, Data Security, PII or Sensitive DataExperience with Data Risk Frameworks and Controls around Data Risk and/or CDE/ CDRE experience. Must have a strong background in Financial ServicesExcellent verbal and written communication skillsExcellent stakeholder management and problem-resolution skillsDesirable:  Agile Delivery ExperiencePrevious experience in data focused projects highly desirableIf this sounds like you, please forward an up to date resume to gillian.duffy@tomexecutive.com"
349,Data Analyst,Heritage Bank,"['Toowoomba & Darling Downs', 'Information & Communication Technology', 'Business/Systems Analysts', 'Full time']","Diverse, challenging role w/ no two days the same + wide scope for career developmentAccessible, transparent team culture which welcomes curiosity and fresh ideasGreat place to work – awarded ABA Employer of Choice for eleventh year running!About the team:As one of Australia’s largest member-owned banks, Heritage is proudly committed to our mutual bank status, customer service ethos and strong record of supporting the communities in which we operate. Our mantra, “People First” defines the way we do business, both with our members and with our Heritage colleagues.Due to internal career progression, we are looking for a Data Analyst to join our Business Intelligence function. This highly-regarded team prides itself on fostering a friendly, rewarding environment which celebrates knowledge-sharing, problem-solving and the pursuit of innovation. As a digital bank with a personal connection, Business Intelligence are absolutely crucial in ensuring that Heritage has a strong data platform and a workforce with high data literacy.There are a number of exciting projects to get involved in, including migration to a new data warehouse system and data integration during our upcoming merger with another financial institution. There will also be opportunities to update and optimise our reporting quality and methodology, as well as delving into contemporary data science techniques.About the role:You’ll work your magic to decipher large datasets into valuable business insights which can be readily utilised by stakeholders, supporting a variety of strategic and impactful initiatives that boost efficiency and effectiveness for the entire organisation.Facilitate workshops with stakeholders to establish and communicate requirements for business intelligence dashboards and reportingDesign, build and deploy dashboard-type reporting to meet business needs / requirements, ensuring that commercial benefits are clarified and realisedDevelop functional specifications for system developersReview test plans to ensure acceptable quality and integritySupport organisation-wide data literacy by conducting user training in the use of business intelligence toolsAbout you:This is a collaborative, open team which loves to share knowledge, so it’s important that you have a natural curiosity and consider yourself a lifelong learner – you love to understand the “why” and aren’t afraid to challenge the status quo if there’s a better way of doing things. This type of role favours an analytical, investigative mindset and close attention to detail, with an understanding of programming and data visualisation tools.Experience working in an agile data operations environment would be advantageous, but is not essential as full training will be provided to set you up for success. Whether you’re an accomplished data wrangler with a few years’ experience or a graduate in search of your first role, we would love to hear from you!RequiredBachelor’s degree or equivalent in a related field and / or significant experience in a similar role, with the ability to extract value from large datasetsA high-level understanding of Business Intelligence environments and architectureStrong T-SQL programming skillsDesirableBanking and financial services industry experience would be highly regardedExperience developing in modern BI self-serve environmentsProgramming ability in HTML, JavaScript, Python and / or Qlik Sense Load ScriptsExperience using Qlik NPrintingLocation:Heritage embraces flexible ways of working for the successful candidate. This opportunity can be based in either our Toowoomba head office, Brisbane office or working remotely across SE QLD, with work from home options available.Please note that travel to our Toowoomba head office (approx. one day a week) will be required in order to adequately perform the role and support the cohesiveness of the team.How to apply:At Heritage Bank, we are building an inclusive and diverse workforce that better reflects the communities we serve. If you have any special requirements or would like to recommend adjustments to the recruitment and selection process, please let us know.If you like what you have read and we sound like a good fit, we’d love to hear from you – click on the apply button now, before we close applications at 8:00am on Friday 4 February 2022.Our Talent Acquisition team and hiring managers request no unsolicited resumes or approaches from recruitment agencies. Heritage Bank is not liable for any fees related to unsolicited resumes."
350,Data Engineer,CANSTAR,"['Brisbane', 'CBD & Inner Suburbs', 'Information & Communication Technology', 'Business/Systems Analysts', 'Full time']","Canstar is Australia’s biggest financial comparison website. For over 25 years, Canstar has been researching and rating financial and consumer products. We employ over 150 staff with a diverse range of educational and professional backgrounds. We take pride in the cultural and gender diversity of our staff and our ability to offer our people the opportunity to grow and develop their skills as the company grows too. As a member of the Research team, the Data Engineer plays an integral role in the delivery of technology, product and process solutions in Canstar’s research team. The Business Systems Analyst is responsible for identifying and implementing systems to increase the capacity of the Research team to Canstar. What Canstar Offers:  Supportive and flexible working environment Birthday leave Employee Assistance Program Health & wellbeing program of benefits Fun social club and company culture Training and development opportunities in areas that matter to you  What You Will Be Doing:  Develop and maintain a standard structured ratings model for all of CANSTAR’s star ratings and award releases; Identify areas for database user experience improvement and develop solutions. This Includes efficiency, quality assurance tools, result review tools, common media insights and institution feedback; Create and update documentation on calculation models, system decisions, customisations and overall usage Develop and understanding of our technology and our user needs in order to provide in-depth analysis and solution options through creative problem solving. Ensure all systems developments are developed to schedule working closely with Research Analysts, Data Operations, IT and Digital. Act as a point of first reference for all system development related enquiries and work collaboratively with Research Analysts and other teams to address any issues that may arise. Monitor ongoing delivery of the ratings models which are scheduled and ensure that any problems are addressed in a timely manner Monitor usage and analyse trends to support development. Work closely with the Research Manager in the development and continuous improvements of productised research.  What You Need To Bring To The Role:  Ability to liaise with key stakeholders across various teams Proven time management and organisational skills High attention to detail and commitment to accuracy Strong communications skills Passion and interest in financial products and services Ability to leave projects and build consensus across diverse stakeholders. Excellent Microsoft skills, particularly with Access and Excel Strong understanding of database concepts Excellent analytical skills Advanced SQL skills Experience coding in either Python or R (or both)  What Will Give You The Extra Edge:   Previous experience with Jenkins and server administration would be advantageous Experience in the financial services industry  How Can You Join The Team: If this sounds like you, and you are up for a fresh challenge with a great company, please click apply now and ensure that your CV and cover letter has been uploaded to your profile. Recruitment Agencies: We politely ask that you refrain from contacting our People & Culture team or hiring managers directly. Canstar does not accept any unsolicited referrals from recruitment or job placement agencies."
351,APS6 Data Analyst,DFP Recruitment,"['ACT', 'Government & Defence', 'Government - Federal', '$65 per hour', 'Contract/Temp']","About the OrganisationOur client is a large Federal Government Department looking to engage a high performing APS6 Data Analyst for a 6 month contract, with possible extension.The roleThe Issue Strings project (the project) is based within the Business Intelligence and Quality Improvement (BIQI) Team within the Complaints Management and Education Branch (CMEB).The CMEB provides a high-quality parliamentary complaint resolution and Public Interest Disclosure service to the public. The BIQI Team is responsible for managing the Office’s business intelligence function through reporting. We support business areas across the Office to access and utilise data and analytics through Power BI.The goal of the project is to improve our current data taxonomy through the development and implementation of a consistent set of issue strings across the Office. Additionally, the project aims to introduce governance mechanisms for the development of future issue strings.Ideal candidate:We are seeking an individual with experience in reporting, who has strong skills in excel, live case management databases, and Power BI or similar analytical reporting tools. The individual will work autonomously with some guidance, as part of a small geographically dispersed team. The individual will use their research skills and stakeholder engagement skills to identify, propose and implement an improved data taxonomy. The individual will also use their strong excel and analytical skills to map existing issue strings to new issue strings. The individual will use their knowledge of live case management databases to implement the new issue strings into our case management system, Resolve.Key duties:Review how issues have been used in internal and external reporting and identify issues to be remedied.In consultation with stakeholders where required, develop a small number of high-level, systemic issues to be used for data across the Office.Define sub-issues based on the current agency- and organisation-specific issues.Modify the current issue string hierarchy to fit the new high-level issues and changed hierarchy.Update Resolve (the case management system) with the new issue strings.Run a Pilot of the testing of the new issue strings and remedy any issues where required.Map the new issue string hierarchy against the current issue string hierarchy for the purposes of Power BI reporting.Introduce a governance framework for introducing new issues and develop user guidance for the use of the new issue strings where required.Hhow to ApplyShould you be interested on this role please send your cv via SEEK or call Francesca Avelluto on 0261627332 for a confidential discussion (or email favelluto@dfp.com.au)DFP welcomes applications from Aboriginal and Torres Strait Islander people, people with diverse cultural and linguistic backgrounds and people with disability. In addition, DFP will provide reasonable adjustments for individuals with disability throughout the recruitment process. If you identify as a person with disability and require adjustments to the application, recruitment, selection and/or assessment process, please advise via adjustments@dfp.com.au or 1300 337 000 and indicate your preferred method of communication (email, phone, text) so we can keep in touch and meet your accessibility needs.Note: You may be required to provide evidence of your COVID-19 vaccination status."
352,Power Bi Developer,Continuum Recruitment,"['ACT', 'Government & Defence', 'Government - Federal', 'Open to Quote expect range c 90-130/h', 'Contract/Temp']","Join This Federal Agency, and get sponsored for baseline clearance in a multi year contract safeguarding the nations food security.What Will you be doing ?  Work in a dynamic integrated analytics team and deliver data visualisation products within Power BI and other data analysis tools Work alongside departmental clients to build priority products to improve insights for the business to assist them make better-informed evidence-based decisions. Develop analytical products to meet specified business requirements Develop SQL scripts and Power BI (DAX code) to curate transactional datasets from systems and data from other sources Present concise data visualisation products to business and senior management Manage and report on project deliverables and input into daily and weekly performance meetings and weekly and monthly reporting Produce a range of documentation including technical documents, workflows, diagrams, project scoping, business requirements, testing material, and other artefacts.  What are we looking for in an ideal candidate?All candidates must be Australian Citizens and able to secure clear police checks as well as meet the following criteria  Essential criteria  Proven industry experience in developing and delivering data visualisation products and reports (representing complex analytics/insights) to meet specified business requirements using Power BI Strong project management and business analysis experience. Proven skills to develop SQL scripts and Power BI DAX code to curate transactional datasets from the department’s systems as well as data from other sources Ability to quickly acquire knowledge of systems and departmental processes to develop and/or improve Power BI reports and analytics Demonstrated experience in providing and presenting concise data reports and clear data visualisation products to business and management through presentations, demonstrations, direct training. Manage and report on project deliverables and input into daily and weekly performance meetings and weekly and monthly reporting Produce and provide a range of documentation including technical documents, workflows, diagrams, project scoping, business requirements, testing material, and other artefacts. Strong interpersonal skills and ability to work in a fast-paced work environment, with proven experience in working across different teams and individually, and with wide ranging stakeholders/clients  Desirable criteria  Proficient in analytical thinking to translate data into informative visuals and reports. Have good knowledge or experience with using SQL Server Analysis Services (SSAS), DevOps and or Git  FAQ Estimated start date 14-02-2022 Location of work Australian Capital Territory Length of contract To 30 June 2022 Contract extensions Option to extend for 2 periods of up to 12 months Security clearance Ability to obtain baseline clearance(Australian Citizenship and clear Police record)Interested in this role - please apply online - We are also looking for currently cleared BI and Data staff for Remote and onsite projects so if you have a clearance in place and keen to hear about contracts please get in touch  !!!Josh@ctmr.com.au"
353,Reporting Specialist,PRA,"['Brisbane', 'CBD & Inner Suburbs', 'Information & Communication Technology', 'Database Development & Administration', 'Contract/Temp']"," 6 month contract with high chance of extension CBD location  Great working culture and work life balance   Brisbane City Council is looking for a Report Specialist to augment its delivery of corporate reporting solutions.  As the right candidate for this role you will have the following experience:   Design and development of complex data analysis and reporting solutions, utilising SAP source system, business intelligence or Microsoft-based software tools. Worked closely with Data modellers and business stakeholders. Perform report / product testing to ensure products are fit-for-purpose and efficient Ability to contribute to team direction, give and receive feedback and achieve agreed performance standards. Highly developed written and oral communication, interpersonal, consultation and negotiation skills.   Brisbane City Council have a wonderful culture and a friendly working environment, and are one of the largest Council’s in the southern hemisphere, so this is an opportunity to be part of a unique environment and do work that contributes to improving the lives of the people of Brisbane!    If this sounds like you, don't hesitate to APPLY NOW, or contact Chelsea Davidson at chelsea.davidson@pra.com.au for more information."
354,Technical / Data Business Analyst - Banking & Finance,PM-Partners Group,"['Sydney', 'CBD, Inner West & Eastern Suburbs', 'Information & Communication Technology', 'Business/Systems Analysts', 'Contract/Temp']"," Highly competitive daily rate; Flexible Jan/Feb 2022 start open 6 Month Contract + Extensions; Large Banking group Remote work, then Sydney CBD, post-CovidPM-Partners group ( www.pm-partners.com.au ) is assisting one of our long-term project delivery customers, a large Banking group, to engage a dynamic Technical / Data Business Analyst for a large-scale transformation project. For this diverse, challenging role in a busy IT division, you will have: Minimum 5 years of Data BA or Technical BA experience Experience working in one or more Banking or Insurance environments Experience working in large-scale transformation projects within complex enterprise environments Extensive, hands-on data analysis experience, including a thorough appreciation of how data flows through systems, relationships between data and data granularity Conversant with data visualisation tools e.g. Power BI / Tableau Proficiency in SQL, to query and analyse data Strong analytical, problem solving and communication skills, with ability to effectively engage a diverse sets of stakeholders Ability to work effectively within a cross-functional delivery team Ability to work autonomously with minimal direction and drive tasks/issues to conclusionAlso desirable for this highly autonomous, career-building role: Agile framework skills IT degree(s) IT certification(s)For further role details, towards an exciting schedule of work with a leader in IT project delivery, please submit your resume to Paul Micallef at PM-Partners via an application here, or by direct email – paulm@pm-partners.com.au .                                                                                                                                                      ***PM-Partners group ( www.pm-partners.com.au ) is a specialist Project Management Consultancy, with three service divisions: Project Delivery, Project Advisory/Consulting and Professional Certification. Each year, our 300+ consultants across Australia/Asia deliver over $3B of projects, we help some of Australia’s leading brands to improve their PMOs and we train/certify over 12,000 people.We have a unique way of running projects and providing advice and training, so our clients get the best results with less cost and risk. What we can offer you:Care and Support: On-going support and advice from experienced PM-Partners Consultants. e.g. confidential assistance with your decision-making, when an ambiguous situation occursCulture: A fun, fast paced, collaborative delivery environmentPeople: A group of talented, experienced, and dedicated Consultants to work by your side with a dedicated Relationship ManagerPassion: Ability to band together when under pressure to deliver first class results to clientsTransparency: Open door policyProfessional Development: On the job development and access to additional industry Certifications in our Training practiceKnowledge: Access to PM-Partners Delivery and Advisory practices "
355,Wellview Coordinator,Origin,"['Brisbane', 'CBD & Inner Suburbs', 'Mining, Resources & Energy', 'Analysis & Reporting', 'Full time']","  Work with a broad range of stakeholders across the business  Supportive and flexible environment  Brisbane based Working for usAt Origin we have a strong purpose and values that challenge us to find the answers to the big energy questions. Every person that works with us helps us reach that goal. If you bring good energy to Origin, you’ll get it in return. A challenging career. An exciting industry. And the support to grow and explore your potential.THE ROLE Wellview is the Drilling and Completion operation database and as the primary source of data for Drilling & Completion/ Workover process, tracking all changes and operations throughout the well’s lifecycle.The role of Wellview Coordinator role is a 12 month limited term contract opportunity to lead and maintain Wellview for the Asset Services team, set  improvement work priorities and be accountable for the overall performance of Wellview database and data quality.You wil be responsible for: Maintaining Wellview as part of an IG well lifecycle system and establishing development technology supporting databases and applications and enable any ability to integrate with another databases. Coordinating and setting improvement objectives and priorities by working closely with the Lead Wellview Coordinator, the D&C team and other stakeholders; and aligning the overall data quality and minimum data requirements objective to improve process, optimise analysis, and data reliability. Executing the objectives as a programme of work enabling Wellview to become a trusted source of truth. Contribute to and support IG wide enterprise data strategy by fostering knowledge sharing, best practices, tools and ideas across Origin. Lead and maintain data management capabilities for data quality, master data, data modelling, data integration, governance and data remediation. Supporting IG’s investment in our Digital Programme and projects including the Integrated Data Hub (IDH). IS THIS YOU?To be successful in this role you’ll have excellent communication skills, be a proactive problem solver and be a fast and willing learner. The following are preferrable in applicants: A tertiary education in IT or Engineering Experience with supporting SQL databases Experience in using Tableau and/or Power-BI Self-motivation and a passion for acquiring knowledge on markets and industries in which you operate. Excellent organisational and time management skills. Focus on quality with the ability to prioritise tasks and have a high level of attention to detail. Excellent communication skills, both written and verbal, and the ability to gain the trust of your stakeholders and work collaboratively with them to best serve the needs of the organisation. Highly proficient in Microsoft Office suite, (Excel Advanced). Timely and accurate planning and reporting skills. Partnering across a broad range of both operational and corporate stakeholders A great team to join It's an exciting time to join Origin. Together we’re powering a cleaner, smarter energy future for Australia and beyond, always looking for better ways to deliver for our customers – and for our people.Origin’s Integrated Gas business plays a critical role in powering our future, as a leading gas producer for Australian and international markets. We’re also exploring for natural gas reserves to develop as a future energy source. We focus on being an efficient, low-cost operator of unconventional gas to meet the growing demand of high value gas and LNG customers in Australia and Asia. We need passionate and forward-thinking people to join us, who are committed to a zero-harm safety culture, managing risk and driving culture change.Origin. Good energy At Origin, our focus is on getting energy right for our customers, communities, and planet. Because we know it’s up to us to shape the future of energy. Today, we serve more than 4.2 million customers, are one of the most significant energy producers in the country and listed in the ASX Top 50 companies.For more information contact: Iain Pratt - 03 8665 7325, quote Requisition ID: 80425Origin recognises Aboriginal and Torres Strait Islander Peoples as the Traditional Custodians of country throughout Australia, and we pay our respects to Elders past, present and future.Here's a little about what makes us, us: www.careers.originenergy.com.au"
356,Senior Business Analyst - Banking Data,Talenza,"['Sydney', 'Information & Communication Technology', 'Business/Systems Analysts', '$800 - $900 p.d. + superannuation ', 'Contract/Temp']"," Senior Business Analyst Data Analyst background $800 to $900 + superannuation per day based on experience  Talenza have been engaged by one of Australia's Big 4 Banks to source a data-savvy Senior Business Analyst to assist with a key data separation project.  Who You Are  You are an experienced data-savvy Senior Business Analyst with:At least 6+ years as a Business Analyst4+ as a Data Analyst ideallyBanking experience is a mustSQL is a mustStakeholder management capabilities and ability to work with complex projectsCan articulate technical into business languageAbility to exercise initiative and be able to follow through on issuesJira & confluenceWhat's in it for you  This is an awesome opportunity for a Senior Business Analyst to continue their career in the banking industry  What's Next?  Sounds like you? Great! Apply below and remember to attach an updated version of your resume in WORD format. If you have any questions, please contact Alexandra Walters on email  "
357,Analyst - Operational Insights,Cochlear Limited.,"['Sydney', 'Healthcare & Medical', 'Other', 'Full time']"," 
About Us
Imagine using your experience to help people around the world to hear again. We can offer a unique opportunity to join Cochlear, an iconic Australian company, leading the world in implantable hearing solutions. Our mission is to help more people to hear.
The Opportunity 
This is a fantastic opportunity for an Analyst - Operational Insights to develop predictive analysis techniques to deliver forecast modelling and historical trending through the analysis of our supply chain data. This role will be responsible for providing actionable information through reports and dashboards that utilise existing IT infrastructure.
Key Responsibilities 
The Analyst - Operational Insights role will play a significant role in the determination of the production plan and provide headcount forecasts based on the latest information

In this role you will be responsible for:                     
Maintaining key operational metrics that relate directly with operational performance and have clear links to financial outcomes
Using predictive analytical techniques to help drive better decisions in the determination and prioritisation of improvement projects that will result in efficiency, productivity and yield gains
Delivering real time information to production teams and managers so that they can be more effective in their decision making and focus by developing dashboards using our latest software systems

Why is this role right for you?

Degree qualified in engineering, computer science, statistics or related disciplines
Strong analytical and detail-oriented aptitude
Ability to time effectively, set priorities and meet deadlines
Understanding of Good Manufacturing Practice (GMP)
Ideally, have process improvement experience with business intelligence and visualisation tools such as Tableau, OBIEE in a medical device or highly regulated industry

This is your chance to be part of a premier organization with a great culture, working in a dynamic, growing and rapidly evolving environment to deliver outstanding results that benefit our customers every day. Be part of something purposeful and APPLY now by clicking on the link below and see your career grow!
Cochlear Summary
Cochlear’s mission is to help more people to hear. Around the world, more people chose a Cochlear-branded hearing implant system than any other. Our employees tell us that the number one reason they enjoy working for Cochlear is the opportunity to make a difference to people’s lives. Learn and grow with us as we tackle the most complex challenges in helping people to Hear Now. And Always. Cochlear is the global market leader in implantable hearing solutions including cochlear implant systems (CI) and bone anchored hearing aids (Baha™).
If you feel that you have the skills and experience to be successful in this role and take on new challenges to build your career with Cochlear, please start your application by clicking the apply button below.
 "
358,"Public Health Intelligence Inbox Coordinator, Reporting & Insights",Department of Health,"['Melbourne', 'Government & Defence', 'Government - State', 'Full time']","Application Closes: 08 February 2022
Role: Public Health Intelligence Inbox Coordinator, Reporting & Insights (Fixed term - Full time until 30 June 2022)
Number of vacancies available: 1
Office Location(s): 50 Lonsdale Street/Work from home
Position Summary: 
The Public Health Intelligence (PHI) Inbox team operates as the central point of contact for requests relating to COVID-19 data, reports and epidemiological advice.
This role undertakes a customer-focused approach in the coordination of COVID-19 requests including ensuring stakeholder expectations are being both managed and responded to in a timely manner. 
Work collaboratively with key stakeholders to continuously improve service delivery and enhance operational standards.
Responsibilities 

Coordination and distribution of key information and advice to identified stakeholders on a range of COVID-19 public health issues. 
Operate as an effective team member by delivering quality, timely and effective customer service to a range of stakeholders.

Promote and develop relationships and linkages with key areas across the Data, Intelligence, Modelling and Epidemiology branch within the COVID-19 Public Health Division.

Undertake administrative tasks to support the successful operation of the PHI inbox team's objectives including ensuring all enquiries and requests are appropriately prioritised, managed and reported in a timely manner.
Contribute to the full life cycle of projects to meet departmental objectives including:

a)     Assisting in research, analysis and implementation of projects based on defined outcomes and outputs.
b)     Supporting the development and delivery of projects or sub-projects and their successful delivery and completion within resourcing, timeline and budget parameters. 
c)     Contributing to the monitoring and evaluation of projects to ensure departmental objectives are met.

Where responsible for overseeing, monitoring or delivering projects, ensure they are delivered in accordance with relevant legislation and government regulations, guidelines and standard operating procedures. 
Keep accurate and complete records of your work activities in accordance with legislative requirements and the department's records, information security and privacy policies and requirements.
Demonstrate how the actions and outcomes of this role and work unit impact clients and the department's ability to deliver, or facilitate the delivery of, effective support and services.
Other duties as required.

Mandatory Vaccination policy:
The department is committed to providing and maintaining a working environment which is safe and without risk to the health of its workers and clients. As it is an essential element of any role within the department that employees be able to attend work onsite and to do so safely, employees are required to be fully vaccinated against COVID-19 as a condition of their employment. This requirement applies unless they have a medical condition which means they cannot be vaccinated against COVID -19. Therefore, the department will ask any prospective employee, who has been identified as the preferred candidate for a role within the department, to provide proof of their COVID-19 vaccination status prior to any offer of employment being made.  If a prospective employee has a relevant medical condition which means they cannot be vaccinated against COVID-19, they should contact the department to discuss their individual circumstances.
 
HOW TO APPLY:
Applicants are encouraged to apply online, submitting a cover letter and a current resume.
Please note: For this position, you are not required to address each of the key selection criteria in a separate written document.
Preferred candidates will be required to complete pre-employment screening, including a national police check and misconduct screening.
Applicants must be an Australian Citizen, Permanent Resident or hold a valid work permit or visa. Work eligibility will be checked as part of the recruitment process.
For further information please visit the Department of Health <https://www.vic.gov.au/department-health>
Click 'Apply Now' to submit your interest in this position."
