,Job Title,Company,multiple_details,Description
420,Data Engineer -  Java Scala - Federal Government ,HiTech Personnel,"['Sydney', 'CBD, Inner West & Eastern Suburbs', 'Information & Communication Technology', 'Engineering - Software', 'Contract/Temp']","Federal Government DepartmentInitial 12 month contract + extensions!Lucrative contract rates An established Federal Government Department is looking for an experienced Data Engineer to join a multi-disciplined team based in Sydney or Canberra. You will be responsible for the design and implementation of APIs for a major program of work. The successful Data Engineer will be offered an initial 12 month contract with long term extension options!The successful Data Engineer will be responsible for but not limited to:Designing an implementing key internal and external interfacesCoordination of the weekly release processAssisting with the delivery and enhancement of new and existing projects The successful Data Engineer must have experience in the followingExcellent development skills in Java and ScaleExtensive experience in building and documenting client facing interfaces using springbootExperience in using Apache Spark, Kafta and the Elastic Stack This is a rare opportunity for a talented and highly motivated Data Engineer based in Sydney or Canberra. The successful Data Engineer will be offered an initial 12 month contract starting ASAP at a competitive rate. If you have the required skills, DON'T DELAY, APPLY NOW please forward your resume to jobs@hitechaust.com quoting ref number RF0182 today! For more opportunities go to www.hitechaust.com."
421,Research Scientist - Image Analytics,CSL Limited,"['Melbourne', 'CBD & Inner Suburbs', 'Science & Technology', 'Mathematics, Statistics & Information Sciences', 'Full time']","The Opportunity:We have an exciting opportunity available for a Research Scientist, Image Analytics & AI to join our Research team, based at the Bio21 Institute, in the heart of Melbourne's Biomedical Precinct.In this newly created position, you will provide scientific expertise in the specialist area of image analysis and advanced computational methods (including computer vision, artificial intelligence, and software development) to problems in pre-clinical research, and clinical research. In particular, you will focus on the design and implementation of scalable microscopy image processing pipelines, on research questions relating to translation of animal to human data, drug design, mechanism of action, comparison of in-house and competitor drug candidates, dose and regimen selection.You will report to the Senior Scientist, Image Analytics & AI and work with R&D Data Science group members and other CSL colleagues to shape project goals and determine appropriate data generation, processing, and analysis strategies. You will also partner with CSL's external collaborators to make recommendations on image acquisition, image analysis, and image management. You will foster mutually beneficial professional relationships with the local scientific community through attending regular meetings externally, and you will work with CSL's academic partners to develop new image analytics and AI talent through undergraduate internships and postgraduate research co-supervision/placements. Required Qualifications and Experience:MSc or PhD in Computational Biology, Biomedical Engineering, Computer Science, Physics, or equivalent, with a focus on computer vision or biomedical image analysis.Expertise in academic or industrial environment.Record of quality scientific output demonstrated by presentation and publication of scientific work, or real-world project work experience.Programming skills in Python, R, or Matlab.Desirable Experience:Theoretical background in state-of-the-art deep learning and image processing methodologies, and machine learning for building and validating models in a computer vision settingApplied knowledge in computer vision libraries (such as PyTorch, Keras, TensorFlow, Scikit-Image) and data analysis librariesExperience working in a Unix-like and high-performance computing environment on-premises or in the cloud using Python, R, or other scientific computing languagesExperience with at least one bio-imaging modality (such as confocal microscopy, high-content screening, digital histology)Familiar with foundational concepts in human or animal biology Apply now to join an ASX Top 5 organisation that directly helps patients and public health in Australia and overseas! Applications close 13 February 2022Please include a covering letter addressing the selection criteria. CSL is an Equal Opportunity Employer "
422,Graduate - Technology Associate - Canberra,Infosys limited,"['ACT', 'Information & Communication Technology', 'Consultants', 'Full time']","About Infosys:Infosys is a global leader in next-generation digital services and consulting. We enable clients in more than 50 countries to navigate their digital transformation. With over four decades of experience in managing the systems and workings of global enterprises, we expertly steer our clients through their digital journey. We do it by enabling the enterprise with an AI-powered core that helps prioritize the execution of change. We also empower the business with agile digital at scale to deliver unprecedented levels of performance and customer delight. Our always-on learning agenda drives their continuous improvement through building and transferring digital skills, expertise, and ideas from our innovation ecosystem. Visit www.infosys.com to see how Infosys (NYSE: INFY) can help your enterprise navigate your next. Location: Canberra, Australia Short Description:  We are growing our Australia team of new graduates by the hundreds this year. It’s a very exciting time to join our team because we not only invest in your technology training upon onboarding, but we also make a commitment to continue our investment in your learning throughout your career at Infosys. We offer mentorship programs, continuing education courses with our digital classroom partners and we build our leaders on the inside with our Leadership Institute Program. Roles and Responsibilities:As a Technology Associate, you will work on exciting projects with some of the largest companies in the world. You’ll be met with many new opportunities and do more by becoming a part of the Infosys community. We value lifelong learning, creative thinking and foster an entrepreneurial culture. Come amplify your potential and become your very best while helping us co-create the digital and disruptive future of innovation and technology.  We offer varied pathways in areas like:  Data Analytics Cyber Security ERP (Like SAP, Oracle etc) Cloud Technologies and Infrastructure Solutions Quality Engineering through testing Digital Technologies Application Development (like business applications, mobile applications, UX/UI etc) and Maintenance Artificial Intelligence and Automation and more. If your passion is to build solutions that really make a difference to enterprises, the community and your world, Infosys is the right place for you. Infosys offers Fixed Term Contracts and Permanent Contracts to those who satisfy the eligibility criteria with Full Working Rights. Initial 2 months training for this position could be in Melbourne, Sydney, Canberra, Auckland, Perth or Remote depending on the Covid situation. If you recently completed your graduation, expect to graduate soon or have 0-2 years’ industry experience and are looking for your big career break, then come join us. Essential Skills:  Bachelor’s degree in Science, Technology, Engineering or Mathematics required from an accredited institution (Graduated or near completion) Software Development/ Programming skills – in any language (Java, Java Script, Python etc) Knowledge (through university development projects) in  Database structures, data extraction and data manipulation using basic SQL Software Engineering aspects covering  Testing (Various types of testing) Configuration, Version control Documentation Agile framework     Analytical and Problem-solving skills Strong attention to detail  Preferred skills:  General knowledge about latest technologies including Cloud, Microservices etc Project delivery approaches leveraging Agile framework, DevOps (CI/CD – Continuous Integration and Continuous Delivery / Deployment) The job entails sitting as well as working at a computer for extended periods of time. Should be able to communicate by telephone, email, or face to face. Travel may be required as per the job requirements  Additional Skills:  Excellent inter-personal skills Excellent written and verbal communication skills         All aspects of employment at Infosys are based on merit, competence, and performance. We are committed to embracing diversity and creating an inclusive environment for all employees. Infosys is proud to be an equal opportunity employer. At Infosys, we recognize that everyone has individual requirements. If you are a person with disability, illness or injury and require adjustments to the recruitment and selection process, please contact our Recruitment team for adjustment only on Infosys_ta@infosys.com or include your preferred method of communication in email and someone will be in touch. Please note in order to protect the interest of all parties involved in the recruitment process, Infosys does not accept any unsolicited resumes from third party vendors. In the absence of a signed agreement any submission will be deemed as non-binding and Infosys explicitly reserves the right to pursue and hire the submitted profile.  All recruitment activity must be coordinated through the Talent Acquisition department. We wish you the very best of luck and hope to work with you in the future."
423,Senior Azure Data Engineer,TEKsystems,"['Sydney', 'Parramatta & Western Suburbs', 'Information & Communication Technology', 'Engineering - Software', 'Contract/Temp']","A great opportunity has become available with one of our High-Profile Government clients to partake in a large project of work requiring a Senior Azure Data Engineer.
 
The resource will be responsible for developing and maintaining the data architecture, data models and standards for various Data Integration & Data Warehouse projects in Azure. In addition, the resource will ensure new features and subject areas are modelled to integrate with existing structures and provide a consistent view.
 
The desirable candidate will be successful in delivering the following accountabilities:

Provide technical expertise in Azure Data Platform
Experienced in Data Warehouse / Data Lake implementations
Develop ELT pipelines in and out of data warehouse using Azure Data Factory and Databricks.
Integrate on-premises infrastructure with public cloud AZURE infrastructure.
Translate requirements for BI, Reporting and Analytics to database modelling and designs.
Partner with the Data Architects, Product Managers and Scrum Masters to deliver data integrations and BI solutions required for various projects.
Create, prepare, implement, and maintain reporting dashboards using Power BI

 
The following experience is essential for this role:
 

Must have a total of 5+ years in IT and 4+ years of hands-on experience working as an Azure Data Engineer, and 4+ years in Data Warehousing, ETL/ELT, BI, and Analytics projects.
Must have experience in at least two end-to-end implementations of Azure Cloud Data Warehouse and two end-to-end data warehouse implementations.
Extensive design and implementation experience in Azure cloud data platform and modern data warehousing. Including Security, Azure Logging and Monitoring, Azure Databricks, Synapse, Azure Blob Storage, Azure Data Lake, Azure Data Factory, Azure SQL Database, Azure Analysis Services, Power BI 
Expertise in data modelling, ELT using ADF, implementing complex views, stored procedures and standard DWH and ETL/ELT concepts.
Deep understanding of relational and NoSQL data stores, methods, and approaches (star and snowflake, dimensional modelling).
Experience with data security and data access controls and design.
Proficiency in RDBMS, complex SQL, PL/SQL, performance tuning and troubleshooting.

 
To apply directly or learn more, please contact Alexander.Manly@TEKSystems.com"
424,Data Quality Analyst,SEEK Limited,"['Melbourne', 'CBD & Inner Suburbs', 'Information & Communication Technology', 'Database Development & Administration', 'Base + Super + Bonus ', 'Full time']","Company DescriptionSEEK’s portfolio of diverse businesses make a positive impact on a truly global scale. Our purpose is to help people live more fulfilling and productive working lives and help organisations succeed. SEEK makes a positive impact on a global scale, with exposure to 2.9 billion people, more than 70 million students and learners and a global presence including Australia, New Zealand, China, Hong Kong, South-East Asia, Brazil, and Mexico.At SEEK we create world-class products through ongoing investment into AI and technology and have a culture of innovation, empowerment, and collaboration. SEEK is Australian owned and operated, employs more than 1,000 people in Australia and over 10,000 people around the world. We have a culture of high-performance in our workplaces and celebrate the diversity of our employees who contribute to the success of our organisation. Find out more about us by visiting https://www.seek.com.au/about/ [link removed].‘This is SEEK’At SEEK our biggest asset is our people, and we are proud of our community of valued, talented and diverse individuals who really know their stuff. Our culture statement, This is SEEK, is all about what makes SEEK unique and a little bit different. This is SEEK clearly outlines what we believe in and the attributes of our best people, which include:Passion about SEEK and our customersGreat judgement and decision-making abilityKnowing their stuff – Professional and Leadership skillsDelivering great outcomes for SEEK.Find out more about This is SEEK and our how our culture comes to life by visiting https://www.seek.com.au/work-for-seek/life-at-seek/ [link removed].Job DescriptionOur data is powering a number of AI Products and Services, and as such assuring the quality of core data is crucial when it is being used to drive better outcomes for our customers, as well as help to run an informed business.  The analyst is responsible for driving improvements in the quality of our data.  Performing data issue analysis, and working with different teams to help drive the resolution of those data issues. Working closely with our internal stakeholders to understand their quality needs and current data issues, and our engineers to implement metrics and alerts across our data pipelines and assets.  This squad consists of a highly skilled and motivated team of Software, Data and DevOps engineers, and Data Quality Analysts and Stewards, that collect, process and manage candidate behavioural data.Responsibilities:Support the team by working closely with customers to understand their data issues and pain points, work with our Product Managers to understand materiality, and help the squad prioritise resolution of theseDefine quality metrics and reporting requirements to monitor data specific to service needs whilst helping to tune and optimise our data quality alerts, and monitor compliance against SLA’sPerform data analysis and profiling to review data quality, and ensure data issues are logged, prioritised, remediated and resolved within SLA’sDevelop operational dashboards for use by the team to perform root cause analysisDevelop analytical products that help consumers, and producers self serve to understand data quality issues related to the data they wish to consumeDefine and document terms, data definitions, data validations, business rules and measures in a data dictionary and business glossary and ensure the data lineage flows are updated and maintainedQualificationsStrong desire and drive to create better outcomes coupled with strong data analysis skillsStrong SQL knowledge & ability to use aggregation tools such as Spark or Python data framesAbility to integrate information from multiple data sourcesStrong presentation & influencing skillsStrong problem solving, attention to detail and decision making skills, confidence in analysing issues independently, and making recommendationsExperience with Databricks will be highly regarded, using scala, r, python & familiarity with githubAdditional InformationAt SEEK we offer:Support of flexible workingCasual dress – everydaySEEKer Support, offering mental/physical wellbeing counsellingYear-round events, with something for everyone!Here at SEEK we pride ourselves on harbouring a flexible and inclusive working environment. Should you require any specific supports or adjustments throughout the recruitment process and beyond, please advise us and we will be happy to assist.For this role, only those candidates with the eligible right to work will be considered"
425,People & Culture Lead (Award Winning Data & Analytics Consultancy),Expose,"['Adelaide', 'Human Resources & Recruitment', 'Consulting & Generalist HR', 'Full time']","The Purpose of the role As exposé’s People & Culture Lead, you will focus on utilising your exceptional interpersonal and influencing skills to lead the recruitment process to meet our aggressive growth needs.  Additionally, you’ll be passionate about driving our culture and ensure it is embedded in everything we do and how we support our team.The role is available in a part-time or full-time capacity.  Key requirements of this role:  Lead the recruitment process and help us meet our growth target by continuing to employ the best of the best Data and Analytics Consultants. We want this experience to be fantastic for our potential Purple Peeps as well as our existing team.Love our brand as much as we do and be a strong ambassador for us and what we offer.Be able to work in an autonomous capacity, driving outcomes to your own high level of personal standards and integrity.Support and develop a people strategy that builds on our strengths and addresses any hot spots to continue to be a great place to work.Deliver and continuously improve HR and recruitment services, policies and procedures to ensure that they meet or exceed the needs of the business during our growth phase.Develop strategies for retention including talent and incentive programs, training and certifications.Lead continued development of organisational culture and staff engagement strategies.Skills, Knowledge and Experience Broad experience in delivering sustainable change within a medium-size business.Previous IT recruitment and/or resourcing experience in an agency or IT consultancy, (focus in Microsoft and Data & Analytics recruitment would be highly advantageous).Experience in the end to end talent management process, from planning to supporting the business in hiring talent, on-boarding, succession planning and supporting the construction and implementation of development plans and initiatives.Creativity, energy and innovation to solve new problems and opportunitiesA proven track record in assessing capabilities and developing and delivering training and development programs.Excellent communication and interpersonal skills, with proven ability to take initiative and foster strong, productive relationships within our business, our partnerships and our broader community.Why join Exposé?We're a collaborative bunch that love getting together and making a positive difference across our team and clients. Our culture really is enviable and second to none – our people are what make our business so amazing!  On top of being such a great place to work, we offer great benefits to our employees, including a technology allowance, professional development allowance and flexible working arrangements We are actively involved in the community, regularly hosting networking events and supporting our staff to speak at relevant forums and events. If you want to work with some of the most talented Data & Analytics technologists in the market, who are truly passionate about what they do, and help our business grow, then this could be your opportunity to join a secure and growing consultancy.""Exposé will not accept unsolicited resumes from recruitment agencies. Please do not submit or forward any resumes/ profiles to Exposé, nor to any Exposé personnel. Exposé will not pay any fees relating to unsolicited introductions."""
426,Big Data Tech Lead | Hadoop | Contract | Banking |,Billigence,"['Sydney', 'Information & Communication Technology', 'Developers/Programmers', 'Contract/Temp']","ABOUT US  Billigence Pty Ltd is a specialist in the delivery of market-leading Business Intelligence and CRM solutions. Headquartered in Sydney, Australia and with offices in Prague, London, Frankfurt and Singapore our passion is data and our focus is the delivery of end-to-end solutions via a talented team of skilled professionals.    We are partners with leading edge software platforms including Tableau, Alteryx, Collibra, Snowflake, GCP and Salesforce.   What we are looking for        A lead Big Data Engineer to join our team and work alongside one of our blue chip clients within the banking industry. Initial 6-12Month contract + extensions.    Essential skills/ experience required for this opportunity:   Extensive experience working within Big data (Hadoop) environments  Experience leading a team of data engineers Experience with Hadoop, Hive, Impala, Spark etc Programming experience with either Java, Scala or python Strong stake holder engagement/management experience Full end 2 end delivery & implementation of big data projects Excellent written & verbal communication skills    No recruitment agencies pleasePlease note: Only successful applications will be considered & contacted."
427,Data Engineer,Shell Energy,"['Melbourne', 'Mining, Resources & Energy', 'Oil & Gas - Engineering & Maintenance', 'Full time']","About Shell Energy    Shell Energy is Australia’s largest dedicated supplier of business electricity. We deliver business energy solutions and innovation across a portfolio of gas, electricity, environmental products and energy productivity for commercial and industrial customers.  This has afforded us a ranking of number 1 in customer satisfaction in business electrical retailers for 10 years running, something that we are immensely proud of and aim to achieve in the future.  We also operate 662 megawatts of gas-fired peaking power stations in Western Australia and Queensland, supporting the transition to renewables, and are currently developing the 120-megawatt Gangarri solar energy development in Queensland.    About the Role:    The Data Engineer contributes to the development and improvement of data acquisition, usage and distribution through developing data pipelines and applying data governance, and data visualisation techniques, working alongside data science, product management, software engineering, and the marketing team.    In order to expand and capitalise on these data opportunities within Shell Energy the Data Engineer will operationalise data pipelines and data products in scalable cloud environments.    About you:     Experiences in data architecture, data integration and data manipulation at scale; Comfortable being responsible for continuous deployment, operation, and monitoring of your data solutions and their infrastructure; Hands-on, proficient experience with programming in Python and; working with business intelligence and visualisation tools (e.g. Tableau, Power BI); Technical proficiency in SQL, NoSQL and experience working with queues & event streams; Experience with Windows, Linux, Unix environments and with a variety of database technologies; Knowledge of complexities and challenges with ETL/ELT solutions and data flow processes; Experience within the AWS Cloud environment with data services such as AWS S3, AWS EC2, AWS Kinesis, AWS Glue, AWS Athena and products such as Snowflake and Matillion; Practical experience building data pipelines and implementing data controls for Business and IT operations and solutions that integrate with digital products and operate within a hybrid Cloud environment; Ability to present and communicate complex technical issues to a variety of audiences including senior management; Developed business acumen along with a curiosity of the bigger picture, and how your work contributes to it; Degree in computer science or related discipline.     Why join us?    At Shell Energy we really value our culture and the way we work together to get stuff done. The work environment is Agile and fast-paced, with a strong emphasis on outcomes. We offer employees a great range of benefits including a competitive incentive program, generous leave benefits including flexible and supporting ways of working and state-of-the-art technology and facilities.  We are an equal opportunity employer and recognise the value in having a diverse workforce.  We strive to create an inclusive environment for all employees.    For more information, head to our website https://shellenergy.com.au"
428,Data Product Owner,THE ICONIC,"['Sydney', 'CBD, Inner West & Eastern Suburbs', 'Information & Communication Technology', 'Product Management & Development', 'Full time']","Data Product Owner A bit about usAt THE ICONIC, we issue the call to live your way, to liberate yourself from meaningless constraints. It's time to reach for a better tomorrow, to spend less time searching and more time finding. We are inclusive and inspiring and - as your go-to destination for fashion, sport, beauty and more - we exist to liberate our customers through choice.We are a highly motivated team, a high-performing bunch, driven by innovation to create awesome shopping experiences for our customers. Every person in tech has a voice and we find that our best products are achieved through collaboration.Our skills and experience are diverse, allowing for collaboration and constant learning. All of our teams are cross-functional, mission-driven and able to iterate from inception to production (DevOps mentality) without being blocked or having to ask permission from other teams. We love to move fast and validate learning using data (lucky for us our Data Science & Analytics team is also world-class!)This is an exciting role. We are a growing business in a growing industry. But we’re not just growing, we’re evolving too. We’re entering new markets, creating new experiences, and pushing the boundaries like never before. Data lies at the heart of it all.A bit about the roleAs a Data Product Owner at THE ICONIC, you will inspire your cross-functional team of Data Engineers, Business Intelligence specialists and Data Scientists to reimagine retail in Australia & New Zealand.  By driving a company-wide customer-centric approach, you will increase the profitability of the product and lead the development of new features and functionality. You will enhance existing features and help to develop new functionality based on your industry experience and learning from our customers. We solve complex data problems through Data science and BI driven strategies. Our systems handle a massive amount of traffic, and with more than 5 million customers visiting theiconic.com.au each month, data is at the heart of everything we do! You will be working across all internal and external data strategies which present data to drive data driven decision making as well as data monetisation strategies.You will be working in an agile environment on high-quality data and software solutions to support THE ICONIC as a leader in the online retail space. You will use your prioritisation skills to make the right calls on what needs to be addressed and when and how value can be delivered as early as possible.  Here’s what you’ll need to set you off on an ICONIC journeyExperience in taking the product from strategy, through to initial idea, implementation, support and continuous improvementExperience working with data scientists, analysts and agile development teams on design, definition, documentation and implementation of features for web applications, business infrastructure and data structureAbility to analyse quantitative data to pinpoint problems and opportunities, or prove something is worth doingExperience in using SQL, data models and databasesExperience with data visualization toolsExperience with digital products, in particular website experienceAbility to get things done, either autonomously or within a team, depending on the circumstances.An understanding of how technology works (software, data, systems interfaces, APIs, infrastructure, etc)And a few extra things you may bring to the tableProcess analytics (Eg- Lean/Six Sigma)Previous experience working as a business analyst or university degree in Data, Statistics or related fieldWhy you'll love THE ICONICFeel free to skip the commute and work from home. On the days you are in the office, get here quickly thanks to our highly accessible central locationSweat out the stress using our discounted gym membershipsGet your knowledge fix with our learning days, hackathons and learning bankNo matter what your style is, we have got you covered with our Amazing staff discount and our famous sample saleGot a furry friend? Bring them to the office! We LOVE animals.Feel supported beyond your day job with flexible hours, part time, paid parental leave, additional personal leave, family friendly workplace, first day of school off, birthday leaveAdditional InformationWe are committed to providing reasonable arrangements to all individuals participating in our application and interview process, and while performing job functions. If you require any accommodations or adjustments prior to the submission of your application or throughout your interview process, please contact our Talent Acquisition team directly: talent.acquisition@theiconic.com.au "
429,Data Assurance Consultant,PwC,"['ACT', 'Information & Communication Technology', 'Database Development & Administration', 'Full time']","To solve important problems we need to aim for the inclusion of our diverse talent. We empower our people to use their creativity, authenticity and human differences to be the champions of change. We know that when people from diverse backgrounds and with different points of view work together, we create the most value - for our clients, our people and our society. If you don’t think you quite meet all of the qualifications, we’d still love to hear from you.   About UsToday’s world isn’t simple.The challenges facing business and society are complex. At PwC, we’ve created ‘The New Equation’ as our global strategy to address the breadth and complexity of challenges facing businesses and society. We’re combining everything we offer in new, creative ways. This builds trust, delivers sustained outcomes and helps clients solve their most important problems.We know those challenges need to be looked at from a new angle. With your human ingenuity, passion and experience combined with the latest technology, these problems become easier to tackle. Together, we are a passionate community of solvers coming together in unexpected ways, creating new solutions for a new day.We’re in the business of transformation. To transform the future, we're building a diverse, ambitious team who strive for imaginative ways of solving our clients' most important challenges. You'll get to work with the latest technologies, in an environment that empowers you to think differently.A career in our Analytics Data Assurance practice, within Risk Assurance Compliance and Analytics services, will provide you with the opportunity to assist clients in developing analytics and technology solutions that help them detect, monitor, and predict risk. Using advanced technology, we’re able to focus on establishing the right controls, processes and structures for our clients to ensure that decisions are based on accurate information and assure that information provided to third parties is accurate, complete, and can be trusted.How and where work gets done is being reimagined. It all adds up to The New Equation.As a Consultant in our Data Analytics team your impact will be seen by: Delivering crucial business insights to clients through data analytics and data visualisationProviding business confidence through innovative use of data analysis and visualisation techniques to improve efficiency and quality of assurance processesHelping businesses make sense of complex data sets and familiar with widely used analytics toolsHelping clients to establish and maintain the right business controls, processes and structures to ensure that decisions are based on accurate information  Partnering with clients to enable them to understand the value in their data through analytics and visualisationAssuring that information and data provided to regulators and third parties is accurate, complete and can be trusted. About you You have an interest in Data Analytics / Science / Engineering, Computer Science / Programming or a degree in Applied Statistics / Mathematics, Business / Process Intelligence Informatics or Econometrics underpinned some related work experience. You are a confident data analyst with working knowledge of ETL, quality control and testing processes, as well as expertise in automation, visualisation and / or advanced analytics. You are able to use widely used analytics tools  i.e Power BI, Tableau, Qlik, SQL, R, Python, Alteryx. Experience in Assurance, Consulting and / or the public sector is highly desirable.Passionate about being at the forefront of change, you’re ready to help our Data Analytics team solve complex business issues, improve how systems work and provide confidence on the bigger decisions. You’re collaborative and enjoy working in an innovative environment. You’re a problem solver by nature and want to join a firm that values the kind of people who reimagine the possible for their clients and stakeholders. Most importantly, you act with integrity and show care for the people you work with.Due to the nature of the work, you must be an Australian citizen and eligible to obtain an Australian Government issued clearance. Your New BenefitsFlexible daily working hours, we value work-life balanceWork overseas or interstate, we know how precious time is with your family and friendsPaid study (and leave!), we’ll pay all the costs and give you time off to studyNo dress code, wear what makes you feel comfortable and dress for your dayYearly bonuses, because who doesn’t love to be rewarded for great performance!Health & fitness perks, like a wellness stipend and discounted membershipsGenerous parental leave policy for mums, dads and foster carersIf you're looking for a team that values your work and solves meaningful problems - then apply now to be considered for the position!We believe the best work is human-led and tech-powered.. If you’re keen to apply and need reasonable adjustments or would like to note which pronouns you use at any point in the application or interview process, please let us know .As the team experience high volumes of applications, we appreciate your patience to allow for a timely and fair process for all. PwC is committed to the health, safety and wellbeing of our people, as well as visitors to our offices and events.PwC has introduced a COVID-19 Vaccination policy that requires all staff, contractors, clients and visitors to be fully vaccinated before they can access our offices, attend client sites, undertake work-related travel, or attend work-related events, subject to limited exemptions. For more information: https://www.pwc.com.au/about-us/notices/coronavirus.html"
430,Senior Data Engineer,Annalect,"['Sydney', 'Information & Communication Technology', 'Database Development & Administration', 'Full time']","About Annalect:
Developing a data-driven marketing strategy can be exceptionally complex - requiring a range of technical resources to strategise, deploy, monitor, and utilise technology solutions. Annalect, as part of Omnicom Media Group, exists to simplify this process. We arm clients with the knowledge, tools, and technical skills required to fully realise their technology and data aspirations to achieve their marketing objectives.
We come from creative, media, consulting, web development, analytics, data analysis and other core marketing disciplines to offer solutions that holistically solve client's marketing problems.
Our solutions deliver data-driven marketing strategies, powered by a connected system of technology, tools, consultants and activation.
The Role:
The Data and Visualisation team at Annalect are looking for a Data Engineer to be responsible for maintaining and developing our Annalectdata environment, supporting various Annalect teams on a range of data-driven projects, as well as maintaining our data architecture and ETL pipelines. You will work directly with the data architect and with various teams to collect, prepare, organise and protect data assets while ensuring that the company meets global best practices. 
Responsibilities:

Support the various teams at Annalect with various strategic and operational data projects
Strive to continuously improve OMG's data approach, and infrastructures, coordinating data delivery and harmonisation across a range of 1st, 2nd, and 3rd party data sources
The design and implementation of end-to-end data pipelines
Oversee the collection, storage, management, quality, and protection of data in line with company policies and recommended practice
Advise senior management on relevant data issues
Identify core changes needed to the database structure

Requirements: 

Proven work experience in a similar role
Prior data warehousing and data engineering experience is essential 
Strong analytical, problem solving and critical thinking skills
In-depth understanding of database structure principles
Experience gathering and analysing system requirements
Knowledge of data mining and segmentation techniques
Expertise in SQL & python for data transformation, reporting and analytical purposes
Experience working with AWS and/ or GCP with a focus on data processing systems and cloud database services
Experience with Apache Airflow desirable

Benefits 

Award winning culture that encourages innovation 
Work within a diverse team, making positive & meaningful contributions.
Access to top tier clients and complex business challenges
Continuous development through our mixed learning approach.
Flexible working arrangements
Giving Back Opportunities 
Pet-friendly oﬃce 
Ski trips and much, much more!   

If this sounds like you, please apply today!  "
